"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0083949",4.0352415643364,-0.422647142834685,0.995010357407071,-0.424766576235523,0.671006845308229,NA
"FBgn0025864",4404.65663991605,0.065024774837657,0.153162018773254,0.424548953836407,0.671165511565262,0.90927418807559
"FBgn0036934",0.647427599751848,-1.0763544828449,2.53551081368143,-0.424511888112236,0.671192537265499,NA
"FBgn0030359",5.18613171696595,0.349209250476874,0.822702553351607,0.424465985980268,0.671226006437707,NA
"FBgn0016940",531.565062470787,-0.0660427766036274,0.155599970950331,-0.424439517567191,0.671245305965729,0.90927418807559
"FBgn0030870",1.84219908393984,0.615736703410332,1.4511425032521,0.424311673064795,0.671338527245955,NA
"FBgn0036629",76.5116839431486,-0.0966116112970055,0.227805895201318,-0.424096185972831,0.671495666938084,0.90927418807559
"FBgn0033096",1.51671755489443,0.596791543347409,1.40731282703432,0.424064594511691,0.671518705592352,NA
"FBgn0031496",18.796693206243,0.169254670637511,0.399245747618067,0.423936063558091,0.671612442337207,0.90927418807559
"FBgn0033062",2180.18497216011,-0.0533000736569134,0.125736634557236,-0.42390249941556,0.671636921277776,0.90927418807559
"FBgn0050373",225.806480714101,-0.0710250797860112,0.16758193738408,-0.423823002017391,0.67169490156777,0.90927418807559
"FBgn0024897",118.226503677057,-0.103642996168917,0.244547896040923,-0.423814712155908,0.671700947772124,0.90927418807559
"FBgn0037688",219.782891371643,0.0676385238341027,0.159656457753085,0.423650410299772,0.671820785591913,0.90927418807559
"FBgn0029879",23.2440219703473,0.173474857401379,0.409551567450982,0.423572685806268,0.671877478873589,0.90927418807559
"FBgn0030729",1.59590402438882,-0.648440421681564,1.53092217138694,-0.423561977088692,0.671885290101244,NA
"FBgn0035286",40.4360851339013,-0.131386446137742,0.31044488247049,-0.42321988074721,0.67213484304738,0.909322438783096
"FBgn0033874",4.3365852909871,-0.350930963766456,0.82931437927993,-0.423157939298194,0.672180032051636,NA
"FBgn0039860",150.697372970982,0.0727091479366709,0.171837339640106,0.423127756103256,0.672202052445616,0.909322438783096
"FBgn0031292",15.654009171864,0.189468378460037,0.448105331459759,0.422821076113557,0.67242580925527,0.909322438783096
"FBgn0032433",18.1223556391263,0.178924798761129,0.423217682456532,0.422772502610418,0.672461251634732,0.909322438783096
"FBgn0000492",0.482571247926677,-1.03169206755683,2.441001999306,-0.422651053891044,0.672549871685091,NA
"FBgn0010323",0.482571247926677,-1.03169206755683,2.441001999306,-0.422651053891044,0.672549871685091,NA
"FBgn0030224",0.482571247926677,-1.03169206755683,2.441001999306,-0.422651053891044,0.672549871685091,NA
"FBgn0037676",0.482571247926677,-1.03169206755683,2.441001999306,-0.422651053891044,0.672549871685091,NA
"FBgn0029936",215.516837183028,0.0715968441302341,0.169434847135727,0.42256268613316,0.672614355711277,0.909322438783096
"FBgn0035703",152.550473518279,-0.0762798499147739,0.180582812372145,-0.422409247661823,0.672726329083935,0.909322438783096
"FBgn0050361",0.901560352717411,0.825650529966693,1.95512441796626,0.422300761209633,0.672805502617645,NA
"FBgn0016122",322.161561894497,-0.056176430933555,0.13303233690038,-0.422276509925719,0.672823201727761,0.909322438783096
"FBgn0260971",1.44330826464075,0.721986075744325,1.70998396198688,0.422218039346656,0.672865875562912,NA
"FBgn0053105",294.588048847809,0.41416086243663,0.980918060215168,0.422217593124733,0.672866201235036,0.909322438783096
"FBgn0035825",497.09201713973,0.0740987990257813,0.175600300056325,0.421974216456427,0.673043837230548,0.909322438783096
"FBgn0035610",0.877220430851216,-0.882443536606699,2.09213788662299,-0.421790333347048,0.673178062110225,NA
"FBgn0002709",3.0598260457732,0.44531645842923,1.05590535345107,0.421738991069399,0.673215541098774,NA
"FBgn0027505",405.921865731094,0.0518747498268551,0.123014387582584,0.421696606765038,0.673246481530845,0.909322438783096
"FBgn0052037",132.778019737404,-0.0810223471534739,0.192148792366114,-0.421664618110618,0.67326983353166,0.909322438783096
"FBgn0031092",518.671342077352,-0.0489867115322395,0.116204847639257,-0.421554801950367,0.673350002697119,0.909322438783096
"FBgn0033691",523.079458921528,0.115777142982248,0.274717719457678,0.421440390560916,0.673433530468439,0.909322438783096
"FBgn0039936",2933.83090037716,-0.0799533274673083,0.189736839760884,-0.421390635408863,0.673469856229006,0.909322438783096
"FBgn0027280",5575.18526573623,-0.0502818353488633,0.119355416330673,-0.42127820332475,0.673551944623067,0.909322438783096
"FBgn0042105",1.07709572340589,0.735695621292644,1.74684526284454,0.421156720026048,0.673640645818451,NA
"FBgn0035767",716.680015397364,0.0619188611165559,0.147193570911236,0.420662809749319,0.674001321800465,0.909781544168873
"FBgn0053696",6.46215738035857,-0.329773138674207,0.783974185131257,-0.420642853972283,0.674015896001628,NA
"FBgn0039115",150.911568591041,-0.0875379660091367,0.208180484475526,-0.420490740184765,0.674126992510631,0.909803625533644
"FBgn0086668",3.66708374081295,-0.40237551119914,0.957415926786799,-0.420272422822085,0.674286453307594,NA
"FBgn0032074",5.06223348728031,0.34247462159957,0.814901310007659,0.420265150385329,0.674291765407055,NA
"FBgn0260871",2.40024478674074,0.49188442863116,1.17061863299763,0.420191866732531,0.674345295833654,NA
"FBgn0030425",6.26386634374353,0.304861313418354,0.725991454645584,0.419924107188262,0.674540896202552,NA
"FBgn0032620",285.165480360141,0.0845745628817185,0.201504973703825,0.41971451784623,0.67469401814606,0.910295068935716
"FBgn0033674",1.38340470902718,-0.646584432138807,1.54075593836983,-0.41965402568749,0.674738215059381,NA
"FBgn0037804",957.744975460299,0.0559041255379621,0.133257758943202,0.419518728074887,0.674837070557876,0.910295068935716
"FBgn0035028",446.259572367042,-0.0612348436519458,0.145965385044442,-0.419516199907954,0.674838917822021,0.910295068935716
"FBgn0051048",1732.6920669621,-0.0448155018700071,0.106875317556673,-0.419325087349965,0.674978564341829,0.910295068935716
"FBgn0035435",98.3851661853004,-0.094304808789414,0.224941699304143,-0.419241114836181,0.675039926848992,0.910295068935716
"FBgn0033755",1748.70988204778,0.0667593848622228,0.15932621288486,0.41901068037353,0.675208326811914,0.910295068935716
"FBgn0038312",161.459883137786,-0.0759968560339059,0.181498059937741,-0.418719935959509,0.675420824083813,0.910295068935716
"FBgn0034988",230.357259919233,0.0685767884392368,0.163789337259393,0.418688967100661,0.675443459914621,0.910295068935716
"FBgn0035896",349.932244300474,0.0748210863820243,0.178844357100617,0.418358664455543,0.675684903752821,0.910295068935716
"FBgn0033886",1502.01970515495,0.0549269586159247,0.131321468030359,0.418263361198694,0.675754574503244,0.910295068935716
"FBgn0010355",2036.45628471244,-0.0421201272284868,0.100717127321119,-0.418202229837177,0.675799265601064,0.910295068935716
"FBgn0036881",0.612769310058084,-0.97048396937538,2.3212425761312,-0.418088130622211,0.675882682784759,NA
"FBgn0085294",0.612769310058084,-0.97048396937538,2.3212425761312,-0.418088130622211,0.675882682784759,NA
"FBgn0025391",1.32509450104516,0.649262766550943,1.55304431386658,0.418058107391983,0.675904633231761,NA
"FBgn0036759",37.9312626369037,-0.12834909379202,0.307304895777279,-0.417660426357286,0.676195409961834,0.910295068935716
"FBgn0040554",20.4498688436391,0.174529154181525,0.418135854428188,0.417398202840554,0.676387169184814,0.910295068935716
"FBgn0020623",14.7216451307019,-0.212930410379721,0.510264940732093,-0.417293827936177,0.676463502468595,0.910295068935716
"FBgn0014380",1200.04109619465,-0.0521943459953181,0.125160641857003,-0.417018842512415,0.676664625543273,0.910295068935716
"FBgn0034151",3.90333056660823,-0.407581575992051,0.97747788379812,-0.416972683216462,0.676698388501258,NA
"FBgn0010110",3901.71360687979,-0.0482914225264705,0.115823445980939,-0.416939956478395,0.676722326683863,0.910295068935716
"FBgn0032634",380.874365143995,0.0858651081654791,0.206102768725002,0.416613074616416,0.67696144444117,0.910295068935716
"FBgn0039774",496.813358660452,0.106476203617932,0.255616358431524,0.416546907526873,0.677009850374963,0.910295068935716
"FBgn0036929",504.414466961756,0.104053081483713,0.249808485409253,0.416531413307463,0.677021185691672,0.910295068935716
"FBgn0001187",9.34845758123842,0.266693795865498,0.640416598857589,0.416437981684488,0.677089540284669,0.910295068935716
"FBgn0031287",234.125100793281,-0.0652162193580398,0.156623876028384,-0.416387469214599,0.677126496324833,0.910295068935716
"FBgn0039302",6457.4525097866,-0.0514452692202182,0.123565655897265,-0.416339547155325,0.677161557881824,0.910295068935716
"FBgn0031485",230.140504782145,0.0681100486617716,0.163600765954462,0.416318641691016,0.677176853314484,0.910295068935716
"FBgn0030156",0.596681626897306,-0.970352740366439,2.3310158748675,-0.41627890690431,0.677205925542536,NA
"FBgn0038602",0.596681626897306,-0.970352740366439,2.3310158748675,-0.41627890690431,0.677205925542536,NA
"FBgn0029666",455.674130768609,0.0664632532066129,0.159691654907109,0.416197410223308,0.677265554650311,0.910295068935716
"FBgn0033337",161.409678910177,-0.069590896377075,0.167283787558887,-0.416005025905919,0.677406325523913,0.910295068935716
"FBgn0031980",16807.6453783282,0.0690323234301998,0.165960390648992,0.415956621698993,0.677441745478643,0.910295068935716
"FBgn0034948",1201.0595312685,0.0512361337038713,0.123177600054208,0.415953336331632,0.677444149584023,0.910295068935716
"FBgn0030228",383.654494998321,-0.0602238540306086,0.144958626080278,-0.415455469323064,0.67780850745761,0.910442568977316
"FBgn0023407",1758.67043409969,0.0500015529976171,0.120373234588444,0.415387633044608,0.677858158443492,0.910442568977316
"FBgn0037186",12.7282831141295,-0.223891864115718,0.539037437854747,-0.415354942704461,0.677882085780659,0.910442568977316
"FBgn0037668",2.17264253415726,0.481147734689924,1.15953813904274,0.414947743838021,0.678180157761614,NA
"FBgn0041244",12.0933105367966,-0.260462139173818,0.627802627727342,-0.414879020364564,0.67823046871987,0.910763502929248
"FBgn0029748",1.63791708298266,-0.595234792020687,1.43567586219881,-0.414602493287766,0.678432922667209,NA
"FBgn0037941",2.59486471260813,0.474576797538487,1.14526023223447,0.414383372600443,0.678593364122529,NA
"FBgn0083022",0.628713573870946,-1.05726498074387,2.55203964863547,-0.414282349143426,0.67866733899873,NA
"FBgn0083953",164.345155185496,0.0967915329085776,0.233684670430685,0.414197186020756,0.678729702479639,0.911286871065984
"FBgn0031188",390.480519578821,-0.0528497639077366,0.127695861359298,-0.413872175222916,0.678967722476658,0.911313081299588
"FBgn0023458",6261.28950472769,-0.0625083974613272,0.15103334283246,-0.413871508695051,0.67896821063784,0.911313081299588
"FBgn0039413",2.4871370701151,0.45286942368613,1.09426513337908,0.413857126460453,0.678978744136709,NA
"FBgn0082925",1.65735720498392,-0.61082118042181,1.47795761120224,-0.413287347209465,0.679396098914205,NA
"FBgn0040056",467.874803770062,-0.190052342761078,0.460395004538775,-0.412802790837126,0.679751106550828,0.912075038336242
"FBgn0031643",2032.41139265087,0.0548032428076724,0.132760636527898,0.412797379109856,0.679755071825028,0.912075038336242
"FBgn0033721",0.73454176526076,0.85999538112764,2.08337533793669,0.412789460193645,0.679760874179613,NA
"FBgn0038225",0.73454176526076,0.85999538112764,2.08337533793669,0.412789460193645,0.679760874179613,NA
"FBgn0040513",0.73454176526076,0.85999538112764,2.08337533793669,0.412789460193645,0.679760874179613,NA
"FBgn0033476",4433.35999602666,0.0451861116746357,0.109559194724824,0.412435595096587,0.680020177851391,0.912283678313527
"FBgn0010431",2.1734664967851,0.552539527400636,1.34120815147814,0.411971495096926,0.680360316322996,NA
"FBgn0037473",230.753098519061,-0.0655305417694205,0.159136321343859,-0.411788718100522,0.680494291273502,0.912629061170548
"FBgn0011291",206.826343797513,-0.0700344598631568,0.170075257440736,-0.411785117465196,0.680496930628911,0.912629061170548
"FBgn0052450",1.20058527710558,-0.763239732268343,1.85369634896616,-0.411739351320411,0.680530478694338,NA
"FBgn0027788",1.19106268302861,0.786552537572761,1.91170731162951,0.411439833277782,0.680750050718336,NA
"FBgn0003513",1.51524051298959,0.633908798376195,1.54076427263137,0.411424907519165,0.680760993268083,NA
"FBgn0050047",15.1408145586819,0.193052582267527,0.469231571760076,0.411422832320067,0.680762514668057,0.912809591149451
"FBgn0035063",234.032537994713,-0.0630547294574661,0.153305076259837,-0.411302293412611,0.680850888123969,0.912809591149451
"FBgn0050203",1.20271531490248,0.765482628073992,1.86184993610221,0.411140883715115,0.680969232981855,NA
"FBgn0034965",72.5341753812051,0.128482709493699,0.312623502773873,0.410982246547963,0.681085552685763,0.912901488141327
"FBgn0003346",1329.39724892647,0.0443793543493943,0.108039955673754,0.410767979981458,0.681242674335459,0.912901488141327
"FBgn0051391",2.2605068499541,0.486599293615436,1.18501401117386,0.410627460120423,0.68134572504333,NA
"FBgn0026379",304.602339976082,0.1308451076636,0.318656717537803,0.410614622138249,0.681355140116766,0.912901488141327
"FBgn0032080",9.91684912863252,-0.23961366102922,0.583554648499065,-0.410610491486135,0.681358169450189,0.912901488141327
"FBgn0002936",4.16904606468015,-0.357513298632055,0.871136547295348,-0.410398690930877,0.681513506409886,NA
"FBgn0036466",1.23740580243083,-0.757204874476207,1.84528874724957,-0.410344926020295,0.681552940361897,NA
"FBgn0028474",1671.53671116457,-0.0499741321131325,0.12182669692032,-0.410206739380104,0.68165429754593,0.913151250358085
"FBgn0035914",3.5794607108715,-0.378746076041906,0.925206138603853,-0.409363989535822,0.682272562299535,NA
"FBgn0028708",234.429135184969,-0.0579648409346321,0.14167352660788,-0.409143771052342,0.682434155882623,0.913932235400069
"FBgn0052088",79.2816227538312,0.150955636542719,0.369008487364307,0.409084456623044,0.682477682562112,0.913932235400069
"FBgn0023096",31.946019246345,0.140114117703627,0.342608186297373,0.408963134295958,0.682566715757158,0.913932235400069
"FBgn0040496",1.40836313625116,0.612592833593721,1.49956517124458,0.408513644715616,0.682896615163231,NA
"FBgn0051781",0.885472669556632,0.800148165664887,1.96171791269309,0.40788135770572,0.683360779866934,NA
"FBgn0037685",5.73553968036157,-0.303527363901366,0.744169793392163,-0.407873803259054,0.683366326343867,NA
"FBgn0040206",870.561502209361,-0.0656291123655393,0.160914000652821,-0.407852095524844,0.683382264263729,0.914613476477979
"FBgn0086785",366.777308924125,0.0562596790520825,0.137947083691128,0.407835218742655,0.683394655373548,0.914613476477979
"FBgn0015316",21.3911692300934,0.157063736752381,0.385135319240205,0.407814419779095,0.683409926307232,0.914613476477979
"FBgn0050156",159.066904058289,-0.0741580083769115,0.182019846349165,-0.407417157328304,0.683701627648134,0.914613476477979
"FBgn0038491",420.922812853123,0.0928440618664162,0.227955077982139,0.407291044745627,0.683794239302081,0.914613476477979
"FBgn0022708",1798.2883395205,0.0365782616015955,0.089823340747549,0.407224461895709,0.683843136800791,0.914613476477979
"FBgn0085787",247.740277998976,0.696510788692039,1.71072479969129,0.40714367899368,0.683902464396066,0.914613476477979
"FBgn0039407",150.747092271567,-0.068362622517011,0.167958044846253,-0.407022018978546,0.683991816145159,0.914613476477979
"FBgn0035089",7.72404455628264,0.25916001439976,0.636877206141292,0.40692304874586,0.684064506917628,0.914613476477979
"FBgn0034729",64.5120035859372,0.101285967760718,0.249011856378399,0.406751586987905,0.684190447547043,0.914619523962061
"FBgn0004577",2.45496170379354,0.432533481254251,1.06408525249591,0.406483860423498,0.684387113345943,NA
"FBgn0032848",941.926712862958,0.058062677467378,0.142861056512022,0.406427607949911,0.68442843784536,0.914619523962061
"FBgn0037295",0.7440188064973,-0.879426844559294,2.16417024659153,-0.406357515516329,0.684479930853841,NA
"FBgn0053178",15.8831489952517,-0.191297552651007,0.470763918764869,-0.406355595715384,0.684481341245345,0.914619523962061
"FBgn0038868",494.603574089143,0.0533177979768826,0.131347468373591,0.405929391994303,0.684794481199612,0.914619523962061
"FBgn0034887",40.8496445024231,0.124983685976844,0.307981513356966,0.405815545922011,0.684878135238489,0.914619523962061
"FBgn0028862",2.39452145801463,0.442436949608444,1.09059955595995,0.405682312257139,0.684976040179228,NA
"FBgn0024989",3.69323316674247,0.379441155049831,0.935362119906491,0.405662306581075,0.684990741534318,NA
"FBgn0021768",808.62581193615,0.0577731023512406,0.142436994114797,0.405604616344813,0.685033136403215,0.914619523962061
"FBgn0030319",9.48384488221464,0.236181723126079,0.582332292152515,0.405578956051131,0.685051993722001,0.914619523962061
"FBgn0004908",144.270608382398,0.0951794450809552,0.234697152560822,0.405541541695055,0.685079489255483,0.914619523962061
"FBgn0022361",91.9363264155478,-0.111046227549176,0.273895502250926,-0.405432826156606,0.685159385867629,0.914619523962061
"FBgn0027054",581.463280336054,0.0511300004045793,0.126115756634312,0.405421192157908,0.685167936069139,0.914619523962061
"FBgn0032358",95.6600224306267,-0.092376465196239,0.227938530062415,-0.405269197668968,0.685279645434479,0.914621951403331
"FBgn0038350",5.33349054924598,0.312033305690051,0.770283121810402,0.405089111853674,0.685412009614257,NA
"FBgn0033799",157.125026590132,0.0744196551331323,0.183712133251624,0.405088405517574,0.685412528794641,0.9146526338236
"FBgn0083124",60.7017797312101,0.15622070355192,0.385825285385486,0.404900117927307,0.685550931695032,0.91469067080759
"FBgn0051320",316.28604903979,-0.0822805223284518,0.20339358678607,-0.404538430284897,0.685816823843706,0.914898769811053
"FBgn0032913",1.39734578592442,-0.640894269615397,1.58666658407629,-0.403924980867046,0.686267885847434,NA
"FBgn0037806",14.0999814213654,-0.19969377511423,0.494441517354732,-0.403877441729802,0.686302845473924,0.915400413922992
"FBgn0250839",1.2324788889447,0.655892487934026,1.62483053035167,0.403668244584295,0.686456694147269,NA
"FBgn0052393",492.329617436555,0.0622432983295055,0.154202005405855,0.403647787625609,0.686471739390141,0.915438625117006
"FBgn0027055",824.128611885539,-0.0431310040295295,0.106881772351651,-0.403539378890764,0.686551471582404,0.915438625117006
"FBgn0029747",10.690102807252,-0.257605921882029,0.639086564255801,-0.403084552688107,0.686886024057358,0.915738007084638
"FBgn0034889",0.58288396934798,-0.944299982584008,2.3438748622073,-0.402879862662434,0.687036606101727,NA
"FBgn0039795",1.1996183288965,0.73313882003945,1.81975689161051,0.402877342253454,0.687038460340498,NA
"FBgn0027608",3.85891544891635,-0.444981240395294,1.10454448688663,-0.402864027368929,0.687048255994319,NA
"FBgn0053481",13.9270621429999,-0.229930827842531,0.570906268937274,-0.402747071372225,0.687134301841338,0.915821710333778
"FBgn0052062",413.031579698433,-0.0669590323151972,0.166334466521357,-0.402556569997475,0.687274464530421,0.915821710333778
"FBgn0250874",2356.4059351642,0.0693502618546904,0.17233597617991,0.402413143163401,0.687379998897571,0.915821710333778
"FBgn0030060",626.829104694466,0.0463784271770882,0.115274632655673,0.402329863115864,0.687441279676049,0.915821710333778
"FBgn0037931",361.418064188492,0.0542188157991445,0.134800157176517,0.402216265431697,0.68752487269055,0.915821710333778
"FBgn0014877",392.137433346449,0.0515249767359208,0.128139096308647,0.402101920648895,0.687609019329061,0.915821710333778
"FBgn0032401",60.4667423714081,0.108007391656081,0.268950542621428,0.401588301712822,0.687987040617422,0.915887824400838
"FBgn0039180",10.1652391928916,0.223381600933975,0.556274828674582,0.401566976284402,0.688002737726032,0.915887824400838
"FBgn0037777",45.8163982220655,-0.113902643254254,0.283890798354215,-0.401219919471064,0.688258216361312,0.915887824400838
"FBgn0261020",1287.8875785155,0.0698378497869698,0.174086071289328,0.40116850974769,0.688296063582986,0.915887824400838
"FBgn0044872",32.2248351455018,0.132067691092455,0.329219105780664,0.401154394667612,0.688306455072207,0.915887824400838
"FBgn0029815",0.239024731530338,-1.52070663186603,3.79479074583304,-0.400735306297423,0.688615013759535,NA
"FBgn0031732",0.239024731530338,-1.52070663186603,3.79479074583304,-0.400735306297423,0.688615013759535,NA
"FBgn0033679",0.239024731530338,-1.52070663186603,3.79479074583304,-0.400735306297423,0.688615013759535,NA
"FBgn0035112",0.239024731530338,-1.52070663186603,3.79479074583304,-0.400735306297423,0.688615013759535,NA
"FBgn0038380",0.239024731530338,-1.52070663186603,3.79479074583304,-0.400735306297423,0.688615013759535,NA
"FBgn0039838",0.239024731530338,-1.52070663186603,3.79479074583304,-0.400735306297423,0.688615013759535,NA
"FBgn0050126",0.239024731530338,-1.52070663186603,3.79479074583304,-0.400735306297423,0.688615013759535,NA
"FBgn0067311",0.239024731530338,-1.52070663186603,3.79479074583304,-0.400735306297423,0.688615013759535,NA
"FBgn0085250",0.239024731530338,-1.52070663186603,3.79479074583304,-0.400735306297423,0.688615013759535,NA
"FBgn0038581",8.17856038950054,-0.259372270250938,0.64751725367728,-0.400564261072506,0.688740962690688,0.915887824400838
"FBgn0015754",1665.12937198207,0.0433856789395503,0.10831830355575,0.400538759520178,0.688759741465207,0.915887824400838
"FBgn0040232",2296.23501705176,-0.0724814140052215,0.181085609525875,-0.400260485606753,0.688964668634539,0.915887824400838
"FBgn0029173",271.020729707178,0.0618021481643314,0.154426735093925,0.400203683168866,0.689006502033216,0.915887824400838
"FBgn0032373",66.7570748880488,-0.102060660632629,0.255054977581842,-0.400151612802303,0.689044851229847,0.915887824400838
"FBgn0035131",30.6897798168339,0.140659000657435,0.351535113656622,0.400127882515971,0.689062328564436,0.915887824400838
"FBgn0039789",199.010394009405,0.0657720797497157,0.164412306165389,0.400043532529449,0.689124453597065,0.915887824400838
"FBgn0052267",226.697246144404,0.25712753811261,0.642762340646994,0.400035163624848,0.689130617535387,0.915887824400838
"FBgn0261508",3.33362574945179,-0.414520566175218,1.03634124944699,-0.399984625138113,0.689167841019262,NA
"FBgn0034022",0.725304780616398,-0.868947814242292,2.17505497053694,-0.399506139390941,0.68952030092669,NA
"FBgn0038469",9.95058471030948,-0.231245317696312,0.578906018838744,-0.399452260248008,0.689559993348226,0.915887824400838
"FBgn0020642",0.251009030066158,-1.51575343037979,3.79495999444633,-0.399412229008472,0.689589484660653,NA
"FBgn0032522",0.251009030066158,-1.51575343037979,3.79495999444633,-0.399412229008472,0.689589484660653,NA
"FBgn0034515",0.251009030066158,-1.51575343037979,3.79495999444633,-0.399412229008472,0.689589484660653,NA
"FBgn0067685",0.251009030066158,-1.51575343037979,3.79495999444633,-0.399412229008472,0.689589484660653,NA
"FBgn0085316",0.251009030066158,-1.51575343037979,3.79495999444633,-0.399412229008472,0.689589484660653,NA
"FBgn0035238",754.290357925371,0.047183243828569,0.118160204669041,0.399315860705609,0.689660481841221,0.915887824400838
"FBgn0030969",566.062380093072,0.0530661999398787,0.132904144549435,0.399281753927095,0.689685609898117,0.915887824400838
"FBgn0035617",1199.58840307223,-0.0596903367026853,0.149573166402011,-0.399071157872356,0.689840773427714,0.915887824400838
"FBgn0000617",819.388621367137,0.0645993844134114,0.161910123047884,0.398982986346731,0.689905740555598,0.915887824400838
"FBgn0036706",0.521693573281143,1.04034229017245,2.6082845033824,0.398860741158928,0.68999581784601,NA
"FBgn0039482",0.521693573281143,1.04034229017245,2.6082845033824,0.398860741158928,0.68999581784601,NA
"FBgn0033317",1031.68003909641,0.0441373837738841,0.110663327127614,0.398843816822767,0.690008289017161,0.915887824400838
"FBgn0052365",10.0506966249074,-0.226564733543554,0.568543159859417,-0.398500500119597,0.690261289716338,0.915887824400838
"FBgn0000257",753.279359362576,0.0572817488960965,0.143756502940536,0.398463705810866,0.690288406634873,0.915887824400838
"FBgn0016696",1123.07335283154,0.0567872628004941,0.142524311286063,0.398439131458178,0.690306517828984,0.915887824400838
"FBgn0038431",49.448929221662,-0.114777631942074,0.288169209784218,-0.398299429796888,0.690409480732449,0.915887824400838
"FBgn0042137",1.3145522367283,-0.658554555724196,1.65369305030315,-0.398232643962235,0.690458705245448,NA
"FBgn0032684",6.543369330938,-0.294874256794175,0.740689942263513,-0.398107548069376,0.690550910721334,NA
"FBgn0034141",641.913395380946,0.0688193917566176,0.172889344506614,0.39805455884521,0.690589969316548,0.915887824400838
"FBgn0037275",7.12936014818323,0.45876383549352,1.15259301007958,0.398027605131706,0.690609837335995,0.915887824400838
"FBgn0019925",1265.22870931856,0.0469154466955373,0.117965209404624,0.397705789124793,0.690847069596769,0.915887824400838
"FBgn0243513",32.6798292038537,0.162821481545585,0.40943710730746,0.397671531572534,0.690872324935198,0.915887824400838
"FBgn0029943",314.204544589439,-0.0582801487165453,0.14658003230013,-0.397599507941257,0.690925423288751,0.915887824400838
"FBgn0030830",1.1025170284553,-0.780306546805387,1.96367717226287,-0.397370075808435,0.691094578860409,NA
"FBgn0037714",41.3519334605292,-0.123613160084128,0.311241702580321,-0.39716130280526,0.69124851628475,0.915887824400838
"FBgn0011648",1104.66193522557,-0.0634694989852917,0.159822080127737,-0.39712597242236,0.691274568177189,0.915887824400838
"FBgn0030455",3.73940534481182,-0.38873745607194,0.978891704647159,-0.397119981941271,0.691278985470088,NA
"FBgn0034325",4.04264632880092,-0.38592433843259,0.972041104877513,-0.397024710679515,0.69134923851369,NA
"FBgn0086909",214.106429779708,0.0676545046140083,0.170414668686161,0.396999302557706,0.691367974915637,0.915887824400838
"FBgn0001994",2835.64126022107,0.0759876789182297,0.191410576637712,0.396987879421385,0.691376398601575,0.915887824400838
"FBgn0011336",3762.16175659286,0.0551649027481068,0.138985047685938,0.396912500060885,0.691431986049815,0.915887824400838
"FBgn0029531",2.37843377485386,0.432327873312202,1.09012972313275,0.39658387817351,0.691674343061061,NA
"FBgn0038468",1.21123595308448,-0.7000386071428,1.7655632094644,-0.396495918917094,0.691739217935984,NA
"FBgn0083120",19.5429069351674,0.205792537250642,0.519141432653659,0.396409387319958,0.691803042040074,0.915887824400838
"FBgn0052518",0.718454082099982,0.829589002075584,2.09290023374882,0.396382488136864,0.691822882825627,NA
"FBgn0003463",1335.0909681744,-0.0579295616392059,0.146148722039446,-0.396374055351443,0.691829102875441,0.915887824400838
"FBgn0033316",447.854539816921,-0.0460820148227048,0.116306447949198,-0.396212038414527,0.691948611128896,0.915887824400838
"FBgn0051055",1.4889944498158,0.546309197695618,1.37946390091799,0.396030079027125,0.692082838641523,NA
"FBgn0039581",2236.46165138202,-0.044724254898661,0.112995139406708,-0.39580689163702,0.692247492370268,0.915887824400838
"FBgn0032910",10.0938487189215,0.224923950101382,0.568507186756885,0.39563958968485,0.69237092684933,0.915887824400838
"FBgn0024983",210.971482567365,0.0679877532855928,0.171881791573182,0.395549480042775,0.692437412643491,0.915887824400838
"FBgn0037749",330.425829443862,-0.0502715775738641,0.127122836498531,-0.395456701239081,0.692505870307117,0.915887824400838
"FBgn0038717",16.6251493104443,0.179724973126642,0.454896608244186,0.395089719003062,0.692776676018329,0.915887824400838
"FBgn0033627",85.8790104614616,0.0947805377547574,0.239922750305946,0.395046062259184,0.692808894076157,0.915887824400838
"FBgn0037342",381.601958126716,-0.0491079397561579,0.124325316515286,-0.394995493537474,0.692846213770169,0.915887824400838
"FBgn0031479",303.250299237907,0.0518555943331476,0.131313728217785,0.394898500232547,0.692917796871888,0.915887824400838
"FBgn0040754",130.71189549558,-0.117648064739554,0.297998090346576,-0.39479469349192,0.69299441147017,0.915887824400838
"FBgn0038337",3.97082414332442,-0.394494789010122,0.999404763562917,-0.394729746538063,0.693042347187173,NA
"FBgn0030802",244.064657392477,0.0736059305483468,0.186612650978398,0.394431621663567,0.693262401441551,0.915887824400838
"FBgn0026575",6520.62385088679,-0.0467048293722977,0.118423023314122,-0.394389773755491,0.693293292616956,0.915887824400838
"FBgn0033869",15.87096364394,0.184043948381376,0.46672594880353,0.394329796432318,0.693337567403869,0.915887824400838
"FBgn0003276",2182.85568460026,0.0515253459234276,0.130672124750226,0.394310156216683,0.693352065883744,0.915887824400838
"FBgn0037078",26.2458075188487,0.15772241930437,0.399999491682978,0.394306549342753,0.693354728503632,0.915887824400838
"FBgn0038725",29.5930178090552,-0.141299463785663,0.358378215339596,-0.394274701244797,0.693378239159514,0.915887824400838
"FBgn0030058",0.903958789990895,-0.765382334547902,1.94147625953067,-0.394226986186752,0.693413463552098,NA
"FBgn0034065",141.362449162979,-0.0714403958444426,0.181246331691046,-0.394161885528368,0.693461523477743,0.915887824400838
